model,n_splits,accuracy_mean,accuracy_std,roc_auc_mean,roc_auc_std,log_loss_mean,log_loss_std,brier_mean,brier_std,calibration_gap_pp_mean,calibration_gap_pp_std
7day_logistic_baseline,5,0.7928083174381925,0.04834010973460185,0.8862947904467952,0.052731053635486747,0.463107466217134,0.07938518087384375,0.14710414807050345,0.028011386916627773,24.791602689040584,3.9982201068583274
7day_logistic_enhanced,5,0.7953146166899072,0.054207060833971886,0.8791195044131103,0.05006901509943702,0.5049855185980823,0.10049292375879727,0.14686364405422592,0.02796631383911558,26.213200700482577,4.290808375130114
polymarket,5,0.7955041838128285,0.04737327221800076,0.8883034927133684,0.044075790358726344,0.41777843977103196,0.05396946277409009,0.13808061357337725,0.02118517564563198,27.570437262850426,3.2389963820986374
