subset_rank_key,subset_size,subset_features,model,accuracy_mean,roc_auc_mean,log_loss_mean,brier_mean,calibration_gap_pp_mean,n_splits
micro_price_acceleration+micro_acceleration_decay_15s,2,micro_price_acceleration+micro_acceleration_decay_15s,7day_logistic_enhanced,0.47346491228070176,0.4921677722700102,0.6991289247417264,0.2525138272977711,50.13309892636207,1
micro_price_acceleration+micro_acceleration_decay_15s,2,micro_price_acceleration+micro_acceleration_decay_15s,polymarket,0.8140350877192982,0.9044599409963723,0.3867321282203763,0.12612084260757303,26.52058958687828,1
micro_price_acceleration+tte_range_asymmetry,2,micro_price_acceleration+tte_range_asymmetry,7day_logistic_baseline,0.7904239766081871,0.8548057404183426,0.46647745487804837,0.1520845204162032,31.460698816153513,1
micro_price_acceleration+tte_range_asymmetry,2,micro_price_acceleration+tte_range_asymmetry,7day_logistic_enhanced,0.7904239766081871,0.8547251571571916,0.4708120145840614,0.15313288918579207,31.021070350844433,1
micro_price_acceleration+tte_range_asymmetry,2,micro_price_acceleration+tte_range_asymmetry,polymarket,0.8140350877192982,0.9044599409963723,0.3867321282203763,0.12612084260757303,26.52058958687828,1
micro_price_acceleration+vwap,2,micro_price_acceleration+vwap,7day_logistic_baseline,0.500445765230312,0.5227376730376548,0.6913566250501644,0.24910846075182436,49.83369533014477,1
micro_price_acceleration+vwap,2,micro_price_acceleration+vwap,7day_logistic_enhanced,0.47340267459138186,0.5041524431804494,0.6955199998531689,0.2511858353882943,50.08904341313022,1
micro_price_acceleration+vwap,2,micro_price_acceleration+vwap,polymarket,0.8149331352154532,0.9055702218651295,0.38480867250724216,0.12539476623978618,26.401542722955607,1
micro_acceleration_decay_15s+tte_range_asymmetry,2,micro_acceleration_decay_15s+tte_range_asymmetry,7day_logistic_baseline,0.7904239766081871,0.8546823838151677,0.466480186600253,0.15208581547561337,31.460884328471682,1
micro_acceleration_decay_15s+tte_range_asymmetry,2,micro_acceleration_decay_15s+tte_range_asymmetry,7day_logistic_enhanced,0.7904239766081871,0.854695205097639,0.4708107986493335,0.15313223992209352,31.019530482047326,1
micro_acceleration_decay_15s+tte_range_asymmetry,2,micro_acceleration_decay_15s+tte_range_asymmetry,polymarket,0.8140350877192982,0.9044599409963723,0.3867321282203763,0.12612084260757303,26.52058958687828,1
micro_acceleration_decay_15s+vwap,2,micro_acceleration_decay_15s+vwap,7day_logistic_baseline,0.500445765230312,0.5229428995223177,0.6913611592454414,0.2491107131607413,49.83392449014302,1
micro_acceleration_decay_15s+vwap,2,micro_acceleration_decay_15s+vwap,7day_logistic_enhanced,0.47340267459138186,0.5042441076152864,0.6955225451286737,0.2511871073096713,50.08913168982845,1
micro_acceleration_decay_15s+vwap,2,micro_acceleration_decay_15s+vwap,polymarket,0.8149331352154532,0.9055702218651295,0.38480867250724216,0.12539476623978618,26.401542722955607,1
tte_range_asymmetry+vwap,2,tte_range_asymmetry+vwap,7day_logistic_baseline,0.7919019316493313,0.8596329003229423,0.46497159036673763,0.1513639484877777,31.1772237315274,1
tte_range_asymmetry+vwap,2,tte_range_asymmetry+vwap,7day_logistic_enhanced,0.7919019316493313,0.8568429360463881,0.46961400755551497,0.15249008677833256,30.70479017365883,1
tte_range_asymmetry+vwap,2,tte_range_asymmetry+vwap,polymarket,0.8149331352154532,0.9055702218651295,0.38480867250724216,0.12539476623978618,26.401542722955607,1
intra_candle_vwap_deviation+tick_entropy_10s+micro_price_acceleration,3,intra_candle_vwap_deviation+tick_entropy_10s+micro_price_acceleration,7day_logistic_baseline,0.7613304093567251,0.8375453676148984,0.5015585842721945,0.16327756720349298,30.863607639823815,1
intra_candle_vwap_deviation+tick_entropy_10s+micro_price_acceleration,3,intra_candle_vwap_deviation+tick_entropy_10s+micro_price_acceleration,7day_logistic_enhanced,0.7636695906432749,0.8417978954229308,0.4885978636894516,0.16119061767890636,31.74200335488761,1
intra_candle_vwap_deviation+tick_entropy_10s+micro_price_acceleration,3,intra_candle_vwap_deviation+tick_entropy_10s+micro_price_acceleration,polymarket,0.8140350877192982,0.9044599409963723,0.3867321282203763,0.12612084260757303,26.52058958687828,1
